lat lon depth(km) vs(km/s) vp(km/s) den(g/cm^2)
33.000000 -122.547200 21.000000 4.621000 7.887531 3.251431 
33.000000 -122.547200 22.000000 4.626800 7.891616 3.252855 
33.000000 -122.547200 23.000000 4.630800 7.895361 3.254161 
33.000000 -122.547200 24.000000 4.634000 7.898595 3.255290 
33.000000 -122.547200 25.000000 4.636400 7.901318 3.256241 
33.000000 -122.547200 26.000000 4.638600 7.903361 3.256955 
33.000000 -122.547200 27.000000 4.640500 7.904893 3.257490 
33.000000 -122.547200 28.000000 4.642100 7.905233 3.257609 
33.000000 -122.547200 29.000000 4.643300 7.904723 3.257431 
33.000000 -122.547200 30.000000 4.644200 7.902510 3.256658 
33.000000 -122.547200 31.000000 4.644400 7.899106 3.255469 
33.000000 -122.547200 32.000000 4.644100 7.894170 3.253746 
33.000000 -122.547200 33.000000 4.642800 7.887361 3.251372 
33.000000 -122.547200 34.000000 4.640800 7.879191 3.248527 
33.000000 -122.547200 35.000000 4.637900 7.869149 3.245036 
33.000000 -122.547200 36.000000 4.633900 7.857404 3.240961 
33.000000 -122.547200 37.000000 4.629100 7.844128 3.236364 
33.000000 -122.547200 38.000000 4.623200 7.829490 3.231309 
33.000000 -122.547200 39.000000 4.616300 7.813150 3.225682 
33.000000 -122.547200 40.000000 4.608500 7.795618 3.219663 
33.000000 -122.547200 41.000000 4.599900 7.776725 3.213199 
33.000000 -122.547200 42.000000 4.590300 7.756470 3.206293 
33.000000 -122.547200 43.000000 4.580000 7.735364 3.199125 
33.000000 -122.547200 44.000000 4.568900 7.713917 3.191871 
33.000000 -122.547200 45.000000 4.557000 7.691109 3.184188 
33.000000 -122.547200 46.000000 4.544600 7.668131 3.176482 
33.000000 -122.547200 47.000000 4.532000 7.644301 3.168526 
33.000000 -122.547200 48.000000 4.518600 7.620472 3.160608 
33.000000 -122.547200 49.000000 4.505100 7.596472 3.152670 
33.000000 -122.547200 50.000000 4.491100 7.572132 3.144659 
33.000000 -122.547200 51.000000 4.477100 7.548133 3.136798 
33.000000 -122.547200 52.000000 4.463000 7.523963 3.128920 
33.000000 -122.547200 53.000000 4.448700 7.500304 3.121247 
33.000000 -122.547200 54.000000 4.434600 7.476815 3.113665 
33.000000 -122.547200 55.000000 4.420400 7.454007 3.106340 
33.000000 -122.547200 56.000000 4.406500 7.431879 3.099266 
33.000000 -122.547200 57.000000 4.392700 7.409922 3.092280 
33.000000 -122.547200 58.000000 4.379300 7.389327 3.085757 
33.000000 -122.547200 59.000000 4.366300 7.369242 3.079424 
33.000000 -122.547200 60.000000 4.353400 7.350178 3.073438 
33.000000 -122.547200 61.000000 4.341300 7.332136 3.067797 
33.000000 -122.547200 62.000000 4.329500 7.314775 3.062389 
33.000000 -122.547200 63.000000 4.318300 7.298775 3.057424 
33.000000 -122.547200 64.000000 4.307700 7.284137 3.052898 
33.000000 -122.547200 65.000000 4.297500 7.270350 3.048648 
33.000000 -122.547200 66.000000 4.288100 7.257925 3.044830 
33.000000 -122.547200 67.000000 4.279500 7.246691 3.041386 
33.000000 -122.547200 68.000000 4.271400 7.236989 3.038420 
33.000000 -122.547200 69.000000 4.264100 7.228478 3.035823 
33.000000 -122.547200 70.000000 4.257500 7.221329 3.033646 
33.000000 -122.547200 71.000000 4.251800 7.215713 3.031938 
33.000000 -122.547200 72.000000 4.246800 7.210776 3.030439 
33.000000 -122.547200 73.000000 4.242600 7.207713 3.029509 
33.000000 -122.547200 74.000000 4.239300 7.206181 3.029044 
33.000000 -122.547200 75.000000 4.236400 7.205500 3.028838 
33.000000 -122.547200 76.000000 4.234600 7.206691 3.029199 
33.000000 -122.547200 77.000000 4.233700 7.209074 3.029922 
33.000000 -122.547200 78.000000 4.233300 7.212649 3.031007 
33.000000 -122.547200 79.000000 4.234000 7.217755 3.032559 
33.000000 -122.547200 80.000000 4.235400 7.223883 3.034423 
33.000000 -122.547200 81.000000 4.237500 7.231542 3.036758 
33.000000 -122.547200 82.000000 4.240500 7.240393 3.039460 
33.000000 -122.547200 83.000000 4.244100 7.250606 3.042585 
33.000000 -122.547200 84.000000 4.248600 7.261839 3.046032 
33.000000 -122.547200 85.000000 4.253800 7.274265 3.049854 
33.000000 -122.547200 86.000000 4.259800 7.288052 3.054107 
33.000000 -122.547200 87.000000 4.266400 7.302520 3.058585 
33.000000 -122.547200 88.000000 4.273700 7.318519 3.063554 
33.000000 -122.547200 89.000000 4.281800 7.335540 3.068859 
33.000000 -122.547200 90.000000 4.290300 7.353412 3.074452 
33.000000 -122.547200 91.000000 4.299700 7.372476 3.080442 
33.000000 -122.547200 92.000000 4.309700 7.392220 3.086672 
33.000000 -122.547200 93.000000 4.320200 7.413326 3.093361 
33.000000 -122.547200 94.000000 4.331400 7.435454 3.100406 
33.000000 -122.547200 95.000000 4.343000 7.458262 3.107704 
33.000000 -122.547200 96.000000 4.355400 7.482261 3.115420 
33.000000 -122.547200 97.000000 4.368400 7.506772 3.123341 
33.000000 -122.547200 98.000000 4.381800 7.532644 3.131745 
33.000000 -122.547200 99.000000 4.395900 7.558856 3.140306 
33.000000 -122.547200 100.000000 4.410300 7.586430 3.149360 
33.300000 -122.547200 0.000000 0.000000 1.500000 1.290000 
33.300000 -122.547200 1.000000 0.000000 5.919223 2.699564 
33.300000 -122.547200 2.000000 0.000000 6.099986 2.738461 
33.300000 -122.547200 3.000000 0.000000 6.334365 2.792443 
33.300000 -122.547200 4.000000 0.000000 6.565510 2.849679 
33.300000 -122.547200 5.000000 3.477600 6.776060 2.905289 
33.300000 -122.547200 6.000000 3.583800 6.966866 2.958525 
33.300000 -122.547200 7.000000 3.721500 7.142692 3.009935 
33.300000 -122.547200 8.000000 3.857300 7.305754 3.059588 
33.300000 -122.547200 9.000000 3.981000 7.457751 3.107540 
33.300000 -122.547200 10.000000 4.093100 7.598004 3.153176 
33.300000 -122.547200 11.000000 4.196400 7.726343 3.196070 
33.300000 -122.547200 12.000000 4.292200 7.841915 3.235599 
33.300000 -122.547200 13.000000 4.381500 7.943360 3.270981 
33.300000 -122.547200 14.000000 4.463900 8.031359 3.302178 
33.300000 -122.547200 15.000000 4.539300 8.105400 3.328783 
33.300000 -122.547200 16.000000 4.607200 8.165825 3.350730 
33.300000 -122.547200 17.000000 4.666800 8.213313 3.368125 
33.300000 -122.547200 18.000000 4.718500 8.248036 3.380924 
33.300000 -122.547200 19.000000 4.762000 8.271525 3.389621 
33.300000 -122.547200 20.000000 4.797500 8.283610 3.394107 
33.300000 -122.547200 21.000000 4.825400 8.286163 3.395055 
33.300000 -122.547200 22.000000 4.845800 8.279695 3.392653 
33.300000 -122.547200 23.000000 4.859600 8.265057 3.387223 
33.300000 -122.547200 24.000000 4.866700 8.243270 3.379163 
33.300000 -122.547200 25.000000 4.868200 8.215186 3.368813 
33.300000 -122.547200 26.000000 4.864400 8.181824 3.356576 
33.300000 -122.547200 27.000000 4.855800 8.144038 3.342792 
33.300000 -122.547200 28.000000 4.843000 8.102507 3.327737 
33.300000 -122.547200 29.000000 4.826500 8.058252 3.311804 
33.300000 -122.547200 30.000000 4.806900 8.011614 3.295138 
33.300000 -122.547200 31.000000 4.784700 7.963956 3.278241 
33.300000 -122.547200 32.000000 4.760300 7.915105 3.261063 
33.300000 -122.547200 33.000000 4.734300 7.866085 3.243972 
33.300000 -122.547200 34.000000 4.706900 7.817064 3.227029 
33.300000 -122.547200 35.000000 4.678900 7.768214 3.210294 
33.300000 -122.547200 36.000000 4.650200 7.720896 3.194228 
33.300000 -122.547200 37.000000 4.621400 7.674258 3.178533 
33.300000 -122.547200 38.000000 4.592600 7.629663 3.163658 
33.300000 -122.547200 39.000000 4.563900 7.586260 3.149304 
33.300000 -122.547200 40.000000 4.536100 7.545239 3.135853 
33.300000 -122.547200 41.000000 4.508700 7.506091 3.123120 
33.300000 -122.547200 42.000000 4.482500 7.468985 3.111147 
33.300000 -122.547200 43.000000 4.457000 7.434262 3.100026 
33.300000 -122.547200 44.000000 4.432900 7.401922 3.089743 
33.300000 -122.547200 45.000000 4.409900 7.371965 3.080281 
33.300000 -122.547200 46.000000 4.388100 7.344221 3.071573 
33.300000 -122.547200 47.000000 4.367700 7.318860 3.063660 
33.300000 -122.547200 48.000000 4.348700 7.296052 3.056581 
33.300000 -122.547200 49.000000 4.331100 7.275116 3.050116 
33.300000 -122.547200 50.000000 4.314800 7.256733 3.044464 
33.300000 -122.547200 51.000000 4.299900 7.240733 3.039564 
33.300000 -122.547200 52.000000 4.286500 7.226436 3.035201 
33.300000 -122.547200 53.000000 4.274200 7.214181 3.031472 
33.300000 -122.547200 54.000000 4.263400 7.204479 3.028528 
33.300000 -122.547200 55.000000 4.254000 7.195968 3.025951 
33.300000 -122.547200 56.000000 4.245600 7.189670 3.024047 
33.300000 -122.547200 57.000000 4.238400 7.185075 3.022660 
33.300000 -122.547200 58.000000 4.232700 7.182181 3.021787 
33.300000 -122.547200 59.000000 4.227700 7.180819 3.021377 
33.300000 -122.547200 60.000000 4.224000 7.180649 3.021325 
33.300000 -122.547200 61.000000 4.221300 7.182011 3.021736 
33.300000 -122.547200 62.000000 4.219600 7.184905 3.022609 
33.300000 -122.547200 63.000000 4.218800 7.188819 3.023790 
33.300000 -122.547200 64.000000 4.218700 7.193926 3.025333 
33.300000 -122.547200 65.000000 4.219500 7.200053 3.027188 
33.300000 -122.547200 66.000000 4.221200 7.207372 3.029406 
33.300000 -122.547200 67.000000 4.223500 7.215372 3.031834 
33.300000 -122.547200 68.000000 4.226500 7.224563 3.034631 
33.300000 -122.547200 69.000000 4.230100 7.234606 3.037692 
33.300000 -122.547200 70.000000 4.234400 7.245159 3.040918 
33.300000 -122.547200 71.000000 4.239100 7.256733 3.044464 
33.300000 -122.547200 72.000000 4.244500 7.268478 3.048072 
33.300000 -122.547200 73.000000 4.250400 7.281414 3.052057 
33.300000 -122.547200 74.000000 4.256600 7.294520 3.056107 
33.300000 -122.547200 75.000000 4.263400 7.308647 3.060486 
33.300000 -122.547200 76.000000 4.270300 7.322945 3.064931 
33.300000 -122.547200 77.000000 4.277900 7.337413 3.069444 
33.300000 -122.547200 78.000000 4.285600 7.353072 3.074345 
33.300000 -122.547200 79.000000 4.293900 7.368561 3.079210 
33.300000 -122.547200 80.000000 4.302300 7.384391 3.084198 
33.300000 -122.547200 81.000000 4.310800 7.401071 3.089473 
33.300000 -122.547200 82.000000 4.320000 7.417752 3.094767 
33.300000 -122.547200 83.000000 4.329100 7.434943 3.100243 
33.300000 -122.547200 84.000000 4.338400 7.452134 3.105740 
33.300000 -122.547200 85.000000 4.348200 7.470176 3.111530 
33.300000 -122.547200 86.000000 4.358000 7.488049 3.117287 
33.300000 -122.547200 87.000000 4.368100 7.506091 3.123120 
33.300000 -122.547200 88.000000 4.378200 7.524644 3.129142 
33.300000 -122.547200 89.000000 4.388800 7.543537 3.135297 
33.300000 -122.547200 90.000000 4.399300 7.562601 3.141533 
33.300000 -122.547200 91.000000 4.409900 7.581834 3.147848 
33.300000 -122.547200 92.000000 4.420800 7.601238 3.154244 
33.300000 -122.547200 93.000000 4.431900 7.620983 3.160777 
33.300000 -122.547200 94.000000 4.443100 7.641067 3.167450 
33.300000 -122.547200 95.000000 4.454400 7.660982 3.174091 
33.300000 -122.547200 96.000000 4.465800 7.681577 3.180987 
33.300000 -122.547200 97.000000 4.477400 7.702003 3.187853 
33.300000 -122.547200 98.000000 4.489200 7.722768 3.194861 
33.300000 -122.547200 99.000000 4.500900 7.743704 3.201954 
33.300000 -122.547200 100.000000 4.513000 7.764980 3.209192 
33.600000 -122.547200 0.000000 0.000000 1.500000 1.290000 
33.600000 -122.547200 1.000000 0.000000 5.968584 2.709953 
33.600000 -122.547200 2.000000 0.000000 6.106454 2.739897 
33.600000 -122.547200 3.000000 0.000000 6.285004 2.780737 
33.600000 -122.547200 4.000000 0.000000 6.467810 2.824999 
33.600000 -122.547200 5.000000 3.506600 6.643637 2.869928 
33.600000 -122.547200 6.000000 3.587600 6.812825 2.915338 
33.600000 -122.547200 7.000000 3.692500 6.975036 2.960864 
33.600000 -122.547200 8.000000 3.799900 7.128225 3.005621 
33.600000 -122.547200 9.000000 3.903200 7.270520 3.048701 
33.600000 -122.547200 10.000000 4.002600 7.398858 3.088772 
33.600000 -122.547200 11.000000 4.097900 7.512899 3.125327 
33.600000 -122.547200 12.000000 4.187900 7.611281 3.157564 
33.600000 -122.547200 13.000000 4.271500 7.694683 3.185390 
33.600000 -122.547200 14.000000 4.346900 7.764299 3.208959 
33.600000 -122.547200 15.000000 4.413900 7.820809 3.228318 
33.600000 -122.547200 16.000000 4.471700 7.866425 3.244090 
33.600000 -122.547200 17.000000 4.520700 7.902510 3.256658 
33.600000 -122.547200 18.000000 4.561600 7.929743 3.266195 
33.600000 -122.547200 19.000000 4.594800 7.949998 3.273318 
33.600000 -122.547200 20.000000 4.621600 7.964296 3.278361 
33.600000 -122.547200 21.000000 4.642800 7.973487 3.281610 
33.600000 -122.547200 22.000000 4.658800 7.978083 3.283236 
33.600000 -122.547200 23.000000 4.670700 7.978424 3.283356 
33.600000 -122.547200 24.000000 4.679100 7.975530 3.282332 
33.600000 -122.547200 25.000000 4.684500 7.969232 3.280105 
33.600000 -122.547200 26.000000 4.687200 7.960211 3.276919 
33.600000 -122.547200 27.000000 4.687400 7.948977 3.272959 
33.600000 -122.547200 28.000000 4.685700 7.935531 3.268228 
33.600000 -122.547200 29.000000 4.682000 7.920042 3.262792 
33.600000 -122.547200 30.000000 4.676700 7.903021 3.256836 
33.600000 -122.547200 31.000000 4.670100 7.884808 3.250482 
33.600000 -122.547200 32.000000 4.662200 7.864893 3.243558 
33.600000 -122.547200 33.000000 4.653100 7.844298 3.236423 
33.600000 -122.547200 34.000000 4.643100 7.823022 3.229080 
33.600000 -122.547200 35.000000 4.632400 7.800895 3.221473 
33.600000 -122.547200 36.000000 4.620700 7.778597 3.213838 
33.600000 -122.547200 37.000000 4.608600 7.755619 3.206004 
33.600000 -122.547200 38.000000 4.596100 7.732811 3.198260 
33.600000 -122.547200 39.000000 4.583100 7.709832 3.190492 
33.600000 -122.547200 40.000000 4.570000 7.687024 3.182816 
33.600000 -122.547200 41.000000 4.556500 7.664556 3.175286 
33.600000 -122.547200 42.000000 4.543100 7.642089 3.167790 
33.600000 -122.547200 43.000000 4.529600 7.620302 3.160551 
33.600000 -122.547200 44.000000 4.516200 7.599196 3.153569 
33.600000 -122.547200 45.000000 4.503000 7.578260 3.146672 
33.600000 -122.547200 46.000000 4.489800 7.558515 3.140194 
33.600000 -122.547200 47.000000 4.477000 7.538941 3.133798 
33.600000 -122.547200 48.000000 4.464600 7.520388 3.127759 
33.600000 -122.547200 49.000000 4.452300 7.502687 3.122018 
33.600000 -122.547200 50.000000 4.440700 7.485666 3.116518 
33.600000 -122.547200 51.000000 4.429200 7.469496 3.111311 
33.600000 -122.547200 52.000000 4.418300 7.454177 3.106394 
33.600000 -122.547200 53.000000 4.407900 7.440049 3.101874 
33.600000 -122.547200 54.000000 4.397900 7.426603 3.097584 
33.600000 -122.547200 55.000000 4.388400 7.414007 3.093577 
33.600000 -122.547200 56.000000 4.379400 7.402603 3.089958 
33.600000 -122.547200 57.000000 4.371100 7.392050 3.086618 
33.600000 -122.547200 58.000000 4.363200 7.382518 3.083607 
33.600000 -122.547200 59.000000 4.355800 7.373667 3.080817 
33.600000 -122.547200 60.000000 4.349100 7.365838 3.078353 
33.600000 -122.547200 61.000000 4.342900 7.359370 3.076321 
33.600000 -122.547200 62.000000 4.337300 7.353242 3.074399 
33.600000 -122.547200 63.000000 4.332100 7.348306 3.072852 
33.600000 -122.547200 64.000000 4.327500 7.344562 3.071680 
33.600000 -122.547200 65.000000 4.323700 7.341328 3.070668 
33.600000 -122.547200 66.000000 4.320100 7.339285 3.070029 
33.600000 -122.547200 67.000000 4.317200 7.337923 3.069604 
33.600000 -122.547200 68.000000 4.315000 7.337583 3.069497 
33.600000 -122.547200 69.000000 4.313100 7.338264 3.069710 
33.600000 -122.547200 70.000000 4.311900 7.339796 3.070189 
33.600000 -122.547200 71.000000 4.311100 7.341838 3.070828 
33.600000 -122.547200 72.000000 4.310900 7.345072 3.071839 
33.600000 -122.547200 73.000000 4.311300 7.348817 3.073012 
33.600000 -122.547200 74.000000 4.312200 7.353753 3.074559 
33.600000 -122.547200 75.000000 4.313400 7.359029 3.076214 
33.600000 -122.547200 76.000000 4.315300 7.365668 3.078300 
33.600000 -122.547200 77.000000 4.317500 7.372646 3.080495 
33.600000 -122.547200 78.000000 4.320400 7.380816 3.083070 
33.600000 -122.547200 79.000000 4.323500 7.389327 3.085757 
33.600000 -122.547200 80.000000 4.327400 7.398858 3.088772 
33.600000 -122.547200 81.000000 4.331500 7.408901 3.091956 
33.600000 -122.547200 82.000000 4.336300 7.419624 3.095363 
33.600000 -122.547200 83.000000 4.341300 7.431709 3.099212 
33.600000 -122.547200 84.000000 4.346900 7.443964 3.103125 
33.600000 -122.547200 85.000000 4.352800 7.456730 3.107212 
33.600000 -122.547200 86.000000 4.359100 7.470687 3.111694 
33.600000 -122.547200 87.000000 4.366200 7.485155 3.116353 
33.600000 -122.547200 88.000000 4.373400 7.500133 3.121192 
33.600000 -122.547200 89.000000 4.380900 7.515793 3.126266 
33.600000 -122.547200 90.000000 4.389100 7.532133 3.131579 
33.600000 -122.547200 91.000000 4.397600 7.549665 3.137299 
33.600000 -122.547200 92.000000 4.406400 7.567026 3.142983 
33.600000 -122.547200 93.000000 4.415600 7.585579 3.149080 
33.600000 -122.547200 94.000000 4.425200 7.604472 3.155312 
33.600000 -122.547200 95.000000 4.435500 7.624217 3.161850 
33.600000 -122.547200 96.000000 4.445700 7.644642 3.168640 
33.600000 -122.547200 97.000000 4.456600 7.665237 3.175514 
33.600000 -122.547200 98.000000 4.467700 7.686854 3.182758 
33.600000 -122.547200 99.000000 4.479300 7.708981 3.190205 
33.600000 -122.547200 100.000000 4.491300 7.731789 3.197914 
33.900000 -122.547200 0.000000 0.000000 1.500000 1.290000 
33.900000 -122.547200 1.000000 0.000000 6.119390 2.742777 
33.900000 -122.547200 2.000000 0.000000 6.249090 2.772333 
33.900000 -122.547200 3.000000 0.000000 6.418789 2.812885 
33.900000 -122.547200 4.000000 0.000000 6.586787 2.855148 
33.900000 -122.547200 5.000000 3.595200 6.737252 2.894791 
33.900000 -122.547200 6.000000 3.671400 6.869846 2.931121 
33.900000 -122.547200 7.000000 3.771100 6.988312 2.964676 
33.900000 -122.547200 8.000000 3.869800 7.095544 2.995931 
33.900000 -122.547200 9.000000 3.958200 7.194096 3.025385 
33.900000 -122.547200 10.000000 4.036100 7.285669 3.053371 
33.900000 -122.547200 11.000000 4.105700 7.370944 3.079959 
33.900000 -122.547200 12.000000 4.168700 7.451453 3.105522 
33.900000 -122.547200 13.000000 4.226600 7.526686 3.129806 
33.900000 -122.547200 14.000000 4.280400 7.598345 3.153288 
33.900000 -122.547200 15.000000 4.330500 7.665748 3.175685 
33.900000 -122.547200 16.000000 4.377800 7.730768 3.197568 
33.900000 -122.547200 17.000000 4.422000 7.792214 3.218497 
33.900000 -122.547200 18.000000 4.464100 7.850936 3.238720 
33.900000 -122.547200 19.000000 4.503700 7.906935 3.258204 
33.900000 -122.547200 20.000000 4.541900 7.959871 3.276799 
33.900000 -122.547200 21.000000 4.578000 8.010253 3.294654 
33.900000 -122.547200 22.000000 4.612500 8.057401 3.311499 
33.900000 -122.547200 23.000000 4.645400 8.101315 3.327307 
33.900000 -122.547200 24.000000 4.676500 8.142676 3.342297 
33.900000 -122.547200 25.000000 4.706100 8.180122 3.355954 
33.900000 -122.547200 26.000000 4.733800 8.214675 3.368626 
33.900000 -122.547200 27.000000 4.759600 8.245483 3.379981 
33.900000 -122.547200 28.000000 4.783900 8.273397 3.390315 
33.900000 -122.547200 29.000000 4.805900 8.297397 3.399234 
33.900000 -122.547200 30.000000 4.826200 8.317822 3.406850 
33.900000 -122.547200 31.000000 4.844300 8.335013 3.413278 
33.900000 -122.547200 32.000000 4.860700 8.348800 3.418445 
33.900000 -122.547200 33.000000 4.874800 8.358843 3.422214 
